Measure,Location,Sex,Age,Cause,Risk,Metric,Year,Value,Upper,Lower
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,118436.4082,163885.4212,79190.7134
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,101515.7327,141310.2859,67636.61448
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,896579.4496,948031.0637,853077.9192
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,6.038988066,7.719439083,4.523122698
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,3.382451355,4.656408875,2.267247195
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,2.656536711,3.796866897,1.723956031
Deaths,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,26.17107015,27.85655066,24.81404833
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,2.156431249,2.766797386,1.605604195
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,1.028638271,1.435764549,0.666271848
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,1.127792977,1.579534385,0.770926963
Deaths,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,7.213452612,7.785878215,6.671003713
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,4.111372021,5.208311836,3.079991016
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,2.213827667,3.063366114,1.480242392
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,1.897544354,2.641388955,1.264271778
Deaths,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,16.75897151,17.7207113,15.94583564
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,54590.00019,69846.96574,41047.8614
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,32155.8303,44416.87613,21407.33377
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,22434.16989,31781.60199,14621.25399
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,261318.1275,275189.0888,247706.7764
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,23064.56169,30041.5248,17329.35402
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,12192.0461,17300.24375,7820.214207
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,10872.51559,15136.84628,7443.125326
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,86194.74857,93278.80465,78928.03238
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,77654.56188,99722.99751,58305.56042
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,44347.8764,61920.31006,29646.8869
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,33306.68548,46147.94184,22187.01009
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,347512.8761,365753.9,327728.8067
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,66.38537186,84.93894079,49.91715578
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,39.10380554,54.01412033,26.03285965
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,27.28156632,38.64871697,17.7804979
Deaths,Global,Male,70+ years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,317.7816635,334.6497514,301.2292802
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,19.33088821,25.17842591,14.52409154
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,10.21840707,14.49969362,6.554283954
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,9.11248114,12.68650527,6.238237931
Deaths,Global,Female,70+ years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,72.24160906,78.1789036,66.15122329
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,38.52934916,49.47889856,28.92908338
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,22.00379183,30.72258974,14.70969933
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,16.52555733,22.89691837,11.00838171
Deaths,Global,Both sexes,70+ years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,172.4231599,181.4736878,162.6070293
Deaths,Global,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,9.087688126,11.57993936,6.783518209
Deaths,Global,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,5.17662291,7.125459765,3.490029773
Deaths,Global,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,3.911065216,5.585932992,2.540863197
Deaths,Global,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,40.42933982,42.87344264,38.35079433
Deaths,Global,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,2.704411984,3.47345834,2.016419572
Deaths,Global,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,1.300943246,1.809951845,0.845254227
Deaths,Global,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,1.403468738,1.966265744,0.959531991
Deaths,Global,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,9.1053694,9.826850857,8.398475001
Deaths,Global,Both sexes,Age-standardized,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,5.574464211,7.072363747,4.184422731
Deaths,Global,Both sexes,Age-standardized,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,3.03305284,4.183722,2.025826046
Deaths,Global,Both sexes,Age-standardized,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,2.541411371,3.539684003,1.693967674
Deaths,Global,Both sexes,Age-standardized,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,23.01897983,24.33742687,21.91220227
DALYs,Global,Male,<5 years,All causes,Air pollution,Number,1990,84999225.92,102117925,71484978.8
DALYs,Global,Male,<5 years,All causes,Ambient particulate matter pollution,Number,1990,14511712.16,24109501.34,8259198.845
DALYs,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Number,1990,70487513.77,89738413.08,54327838.68
DALYs,Global,Male,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
DALYs,Global,Male,<5 years,All causes,All risk factors,Number,1990,358870606.9,391104184.7,327632072.2
DALYs,Global,Female,<5 years,All causes,Air pollution,Number,1990,71871589.4,85870110.24,60228817.04
DALYs,Global,Female,<5 years,All causes,Ambient particulate matter pollution,Number,1990,12420532.63,20699420.21,6980296
DALYs,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Number,1990,59451056.77,76002374.36,45454712.88
DALYs,Global,Female,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
DALYs,Global,Female,<5 years,All causes,All risk factors,Number,1990,311754912.5,339213892.3,286090800.5
DALYs,Global,Both sexes,<5 years,All causes,Air pollution,Number,1990,156870815.3,186752905.1,132547280.7
DALYs,Global,Both sexes,<5 years,All causes,Ambient particulate matter pollution,Number,1990,26932244.79,44579245.15,15273843.16
DALYs,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Number,1990,129938570.5,166956288.2,99820132.27
DALYs,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,All causes,All risk factors,Number,1990,670625519.4,730117593.7,617844064.3
DALYs,Global,Male,<5 years,All causes,Air pollution,Rate,1990,26122.21698,31383.18689,21968.97803
DALYs,Global,Male,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,4459.782893,7409.404244,2538.241754
DALYs,Global,Male,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,21662.43408,27578.67818,16696.19428
DALYs,Global,Male,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,All causes,All risk factors,Rate,1990,110289.191,120195.3107,100688.8708
DALYs,Global,Female,<5 years,All causes,Air pollution,Rate,1990,23431.88788,27995.74648,19636.06065
DALYs,Global,Female,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,4049.39602,6748.514923,2275.746434
DALYs,Global,Female,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,19382.49186,24778.62434,14819.34301
DALYs,Global,Female,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,All causes,All risk factors,Rate,1990,101639.6912,110591.9872,93272.56594
DALYs,Global,Both sexes,<5 years,All causes,Air pollution,Rate,1990,24816.77216,29544.08242,20968.81857
DALYs,Global,Both sexes,<5 years,All causes,Ambient particulate matter pollution,Rate,1990,4260.648365,7052.382356,2416.303408
DALYs,Global,Both sexes,<5 years,All causes,Household air pollution from solid fuels,Rate,1990,20556.1238,26412.2817,15791.4235
DALYs,Global,Both sexes,<5 years,All causes,Ambient ozone pollution,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,All causes,All risk factors,Rate,1990,106092.1414,115503.7152,97742.17942
DALYs,Global,Male,Age-standardized,All causes,Air pollution,Rate,1990,6203.934638,6996.353825,5505.150737
DALYs,Global,Male,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,1850.137627,2511.614575,1286.373974
DALYs,Global,Male,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,4286.557345,5360.213628,3276.385123
DALYs,Global,Male,Age-standardized,All causes,Ambient ozone pollution,Rate,1990,139.6409522,224.5085658,62.05404381
DALYs,Global,Male,Age-standardized,All causes,All risk factors,Rate,1990,29933.4473,31572.37444,28362.85734
DALYs,Global,Female,Age-standardized,All causes,Air pollution,Rate,1990,4784.694194,5421.04981,4210.156691
DALYs,Global,Female,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,1188.76111,1656.63491,807.2281569
DALYs,Global,Female,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,3563.167722,4372.482704,2787.825606
DALYs,Global,Female,Age-standardized,All causes,Ambient ozone pollution,Rate,1990,77.68407308,126.298692,34.91772219
DALYs,Global,Female,Age-standardized,All causes,All risk factors,Rate,1990,22338.10469,23721.26927,21022.11751
DALYs,Global,Both sexes,Age-standardized,All causes,Air pollution,Rate,1990,5457.333327,6157.567691,4852.888505
DALYs,Global,Both sexes,Age-standardized,All causes,Ambient particulate matter pollution,Rate,1990,1500.337354,2063.407155,1035.889608
DALYs,Global,Both sexes,Age-standardized,All causes,Household air pollution from solid fuels,Rate,1990,3909.225955,4824.294877,3042.063818
DALYs,Global,Both sexes,Age-standardized,All causes,Ambient ozone pollution,Rate,1990,104.856173,167.4297659,46.97407823
DALYs,Global,Both sexes,Age-standardized,All causes,All risk factors,Rate,1990,25954.58208,27390.63717,24580.05418
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,0,0,0
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Male,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Female,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Air pollution,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Rate,1990,0,0,0
DALYs,Global,Both sexes,<5 years,"Tracheal, bronchus, and lung cancer",All risk factors,Rate,1990,0,0,0
DALYs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,4291251.215,5475364.081,3206088.056
DALYs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,2349403.587,3237283.04,1577725.803
DALYs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,1941847.628,2777453.629,1252212.488
DALYs,Global,Male,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,17799752.1,19039847.88,16834705.85
DALYs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,1463544.437,1881429.05,1081452.313
DALYs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,661677.2177,919841.9231,427685.0268
DALYs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",Household air pollution from solid fuels,Number,1990,801867.2197,1114587.816,545475.7702
DALYs,Global,Female,All ages,"Tracheal, bronchus, and lung cancer",All risk factors,Number,1990,4597771.461,4991042.395,4233151.805
DALYs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Air pollution,Number,1990,5754795.653,7280689.404,4305319.497
DALYs,Global,Both sexes,All ages,"Tracheal, bronchus, and lung cancer",Ambient particulate matter pollution,Number,1990,3011080.805,4154523.908,2013119.081
